CpG_ID,T1A,T1B,T2A,T2B,T3A,T3B,T4A,T4B,T5A,T5B,T6A,T6B,T7A,T7B,T8A,T8B,T9A,T9B,T10A,T10B,T11A,T11B,T12A,T12B,T13A,T13B,T14A,T14B,T15A,T15B,T16A,T16B,T17A,T17B,T18A,T18B,T19A,T19B,T20A,T20B,T21A,T21B,T22A,T22B,T23A,T23B,T24A,T24B,T25A,T25B,T26A,T26B,T27A,T27B,T28A,T28B,T29A,T29B,T30A,T30B,T31A,T31B,T32A,T32B,T33A,T33B,T34A,T34B,T35A,T35B,T36A,T36B,T37A,T37B,T38A,T38B,T39A,T39B,T40A,T40B,T41A,T41B,T42A,T42B,T43A,T43B,T44A,T44B,T45A,T45B,T46A,T46B,T47A,T47B,T48A,T48B
cg00005861,0.837840424350924,0.844671906262523,0.837670702027996,0.851579942841214,0.779067501434128,0.801032184517797,0.826152265995983,0.815251809408926,0.819256635129102,0.815000370231178,0.828238082495508,0.83197539195894,0.822592624443941,0.820926009388186,0.844557019665879,0.858741723371595,0.81423183331922,0.859951636955473,0.872063750345844,0.836581336174378,0.813785601394041,0.841311227882466,0.855295239243232,0.808802394015575,0.829679973904239,0.823210063616057,0.857663056588921,0.853019540267561,0.800164366350508,0.799172928123095,0.820526202518024,0.853187408996542,0.803913093101698,0.818515505168389,0.81574247133573,0.802337529971011,0.830531922452809,0.777895628605053,0.786776156714889,0.836983529527535,0.812150642915793,0.790143062133698,0.807703406603336,0.814962760762904,0.825082968104781,0.813593439581309,0.80034454881429,0.844739951665865,0.818342742822428,0.750772355664786,0.832492598953276,0.828038926976277,0.851132244194203,0.810031169090533,0.834762074588072,0.774276235465581,0.760984602326229,0.796582284759999,0.79073467401218,0.82748785255173,0.851227714377378,0.825297389945812,0.751461059650074,0.526785317707611,0.866690220193648,0.844090297948334,0.823333638434627,0.806355970697786,0.822529272876211,0.825510021750248,0.797186403874017,0.809376435927237,0.833528900892169,0.832123972910025,0.809953754080522,0.812985484405898,0.833891157744247,0.816997673426343,0.83556311756051,0.823954522959778,0.808463780571584,0.793332644983652,0.823744361511932,0.83626938115936,0.805855634667321,0.821831129768733,0.808645978750429,0.819215661096487,0.802837534292792,0.831205495827215,0.7998610090424,0.821419174984186,0.825842328496199,0.827012836968281,0.846402341779718,0.811440036645835
cg00005876,0.80807161715344,0.807328819570386,0.767223607711729,0.84085922988551,0.808408499623618,0.795248821275659,0.876781281377862,0.801903457361208,0.719370301145578,0.825206639566396,0.800443815527111,0.811060001892629,0.85051025827614,0.837056643366172,0.806588034261341,0.839512761187081,0.82824479943678,0.819498576799011,0.829459482671122,0.795966246013864,0.818895597746582,0.813939696515832,0.778404253418989,0.775980765239051,0.837406675534573,0.831910851699407,0.855319931919592,0.826343131234336,0.808079569001243,0.827456862906028,0.841025042898621,0.767335672651995,0.813960498462002,0.778899845218136,0.784325756767332,0.816395521134076,0.793627845126175,0.862715518616088,0.779718500932678,0.825367508544082,0.827623795814232,0.823391805179999,0.853511733644187,0.790022567066389,0.84747202804193,0.805835209648722,0.818434472591612,0.811763987937327,0.842835498041757,0.80616307886371,0.821341326138017,0.83202290817317,0.803115942617294,0.793124708584288,0.826211345346233,0.82097888208967,0.689752785326247,0.688266218555128,0.809998412590426,0.809346114630518,0.825956738768719,0.701176308954472,0.81149629736099,0.705853944969882,0.810595007107593,0.845762328707921,0.810454569251009,0.823557793500963,0.81652134892034,0.854776156586026,0.834977849375755,0.802786449506752,0.811046906137726,0.855119920467255,0.864432464236113,0.819358773363208,0.82861187009372,0.804648828382321,0.821493478457321,0.812315704945853,0.826173112326673,0.846452509982887,0.854117237174462,0.833675284243461,0.842476284790993,0.838639811666231,0.816230465687556,0.786633900080344,0.823757472850118,0.843883504297387,0.814564147489726,0.807993185655872,0.833827836312594,0.761923137091307,0.816831786297799,0.818681447494013
cg00005888,0.806976590386276,0.853869103678061,0.860924911260071,0.83840852810747,0.840504553298633,0.851192558461851,0.824041211600302,0.811308251539781,0.823315371844747,0.822110956420322,0.822139959147763,0.815489499673027,0.81367149855262,0.814609609727947,0.833559817445259,0.819333383677773,0.821681411859533,0.837457755695207,0.837902821970177,0.848781473945137,0.851317301882249,0.837503360118589,0.830625790247362,0.851442307203865,0.85132818116463,0.775743843924891,0.837536156108044,0.818854699399082,0.852204931909687,0.819631586554676,0.833304019854996,0.858709017471908,0.815285549200641,0.845253109257518,0.828287200410954,0.830544990194737,0.838873162732192,0.832803374273607,0.811910831480176,0.801000603318058,0.799235078550028,0.811981406409196,0.813583391184532,0.841663474434522,0.788878861605373,0.825177089510698,0.849177189352028,0.832164572355087,0.837277495939046,0.85593478267486,0.851513509044307,0.851248822695596,0.844689227491616,0.859299093249827,0.851066053801745,0.889678162323597,0.797239012894492,0.771124660787723,0.871937120836354,0.735780070439432,0.839803066585654,0.582933927826028,0.677988324109472,0.789415176855935,0.82374113586926,0.839150076631119,0.818574624009326,0.843153431816492,0.825019764215274,0.847107549197045,0.856983972969967,0.849321723122777,0.827323709299487,0.843185573320408,0.856969436464348,0.845117004362184,0.835790628571429,0.839110310225426,0.83259837137773,0.84833952680493,0.850035088259152,0.837331032499281,0.825417369396381,0.833670572874399,0.83719493330504,0.848176649410448,0.844326099067913,0.834829460888894,0.819461696998114,0.835796199727366,0.776775555885336,0.813293121487224,0.842514745217172,0.839600210915679,0.82218787076114,0.800670261257425
cg00005893,0.779265004277658,0.761710778638397,0.765207751845913,0.788665627141068,0.781909218708662,0.783101546142466,0.860132014003695,0.783813222614255,0.826141710771797,0.83058665791343,0.76546687532603,0.708282712273815,0.833082801888474,0.797273410904739,0.765491669496445,0.770004998602086,0.782240253518155,0.799935129162031,0.802256711460549,0.840311598168761,0.833178843450654,0.828113089937143,0.815014967110452,0.805621690949505,0.830213637737017,0.808612680669133,0.823985848034792,0.727531734985401,0.835840596751543,0.779632317083918,0.76341657156922,0.751094101094101,0.816703845566673,0.832750931991864,0.833718107939583,0.807248138398615,0.806788185278835,0.802406845918785,0.742853190677851,0.771866097589646,0.836040028705552,0.816612592177121,0.827723177612885,0.77160774357029,0.791102702378142,0.77942788355283,0.680518680642996,0.767507621083884,0.843709553178891,0.844983959760783,0.807523365543461,0.796044270494886,0.810657210472213,0.774481142148239,0.855078852998975,0.817348928110265,0.744790401403318,0.842217107964172,0.806860491649089,0.783453321912216,0.811337805356872,0.843876761383467,0.847307254805974,0.811741777539076,0.800847792795188,0.798887052956964,0.800223554735879,0.833378424951643,0.824619309673324,0.852765450140795,0.811139402931211,0.754380622922654,0.747261565261369,0.791880122204388,0.791275352111873,0.783882743756658,0.688804830071791,0.798110109525466,0.78019465304431,0.825193427420777,0.808914819384759,0.811263895737496,0.771810052283557,0.777407623862792,0.817399544743787,0.762104079326107,0.815468650082548,0.803937589999464,0.781580421565829,0.835228667997196,0.811784232783177,0.759007877522905,0.794927112526967,0.78583580331831,0.826709267632762,0.790942905766869
cg00005986,0.767397694840541,0.792330627079502,0.775362560390889,0.802477608273213,0.752907892680677,0.802285000736316,0.764503523182009,0.755100815303529,0.783907167500992,0.791595897869172,0.758698568741981,0.782907755740579,0.774372651779622,0.801895640941603,0.761746849601504,0.742359880488116,0.790158722911233,0.814304542753257,0.756924365408826,0.74831614484753,0.774171770265709,0.789421649803077,0.785165286020924,0.739792367613955,0.748683780814868,0.772329500361019,0.767206526787698,0.761946812082113,0.770774059493127,0.78213982196672,0.785027461694815,0.745605465681666,0.768751468111881,0.749652255546708,0.74492034315904,0.751286819229277,0.753986347066146,0.78161101658136,0.788621568446211,0.763433899426103,0.761891486465097,0.78103930408694,0.774041592211035,0.773870126207431,0.774431089630684,0.774196675982623,0.781084252222759,0.788421640664918,0.79736541157856,0.773567119726206,0.791088922381311,0.788031717884958,0.7827676283831,0.765220478805781,0.794422384840933,0.782799584864261,0.63533198134615,0.656624908234068,0.684685443235427,0.667787008299376,0.643894142758072,0.671871744055615,0.653572987357124,0.766875672185014,0.766480304695239,0.791896903231693,0.772985114579333,0.793010371467377,0.781137688647352,0.787563085162772,0.770635499618892,0.773363516004066,0.77238609009098,0.763833194330142,0.75965297021317,0.768194871152387,0.777571578561987,0.76632249756418,0.757157226864748,0.787741539066532,0.771113031747992,0.77225972895496,0.763063454196338,0.765847420768041,0.785100973488477,0.782748916160525,0.765363481869131,0.781228360322697,0.75122466354141,0.758351474092662,0.751747749125961,0.75966745722446,0.763746320180686,0.750613961140322,0.790989637143483,0.773334088180276
cg00006032,0.0721853129620503,0.0722498509115693,0.0834358096642687,0.0750327436620683,0.0850986385341998,0.0811076118291907,0.0873387736474372,0.0861818429476265,0.0686801609022482,0.0847794207840975,0.0736900260962274,0.0750767155511692,0.080736397906162,0.0772415955340805,0.077378554469038,0.0791631060328488,0.0682091103863036,0.0749367846071008,0.0671815367479648,0.0719862956818652,0.0786321309104059,0.0924250133179521,0.0879933539280232,0.0903220218490722,0.0806386525668328,0.0806340616021915,0.0786661850150842,0.0822731280597868,0.0834220332174371,0.0823366846522702,0.0883229085694393,0.100657107985831,0.0987446203135636,0.0848796209404855,0.0828723771614657,0.0895858410670704,0.0927509941942737,0.104726789761511,0.0817059826410812,0.0929850154118473,0.0794474609200322,0.0758614658229853,0.0807713426223584,0.079827762462308,0.0919441661035118,0.0774280387943166,0.0815516789898007,0.086614792335981,0.0823797551132059,0.0694093391510696,0.0849659861275216,0.0862869182535218,0.0838835533809693,0.0837907354867026,0.10049512688051,0.105026685886424,0.0809495017008092,0.0975052194638358,0.113987318009911,0.104180324235546,0.0858881012546339,0.0833244002282344,0.0820314225196943,0.107292447540157,0.0789283632016899,0.0785027379229259,0.0809675071854749,0.0808573782265219,0.0869967291594152,0.0889285950845812,0.0863816398134745,0.0794883049298873,0.071712007948393,0.0814768425685506,0.0870274687742641,0.0748410130663629,0.0895793649993785,0.0767472802510287,0.0747347378133169,0.0921470716578076,0.0796339359303604,0.0836850106853119,0.092077910346622,0.0804872814049291,0.0905030109436597,0.0871198285496232,0.0917808420590704,0.101681744447133,0.0734575970015979,0.0794259273483586,0.0793009193681233,0.0852366142005423,0.0895942144189473,0.0887403123310993,0.0868834174224719,0.104634815550235
cg00006040,0.635950195702397,0.577945231255039,0.490628440911491,0.584816152627274,0.646310867888267,0.62589401150178,0.770263717204637,0.583512440435203,0.589556844548903,0.614640683616668,0.461371274367925,0.314248951110476,0.65098675453445,0.682529308658229,0.519462983886708,0.551674481376873,0.607944170664469,0.573515179266308,0.548729826499931,0.605936727473312,0.799214519549507,0.700120147906387,0.669381830883914,0.595146449794708,0.719694968614238,0.675013553825336,0.666602093619618,0.467406997434016,0.719535282134708,0.515107555975947,0.592186681171543,0.585834362396365,0.741650928830946,0.747532426777204,0.711312815963195,0.650286039174548,0.606846682462165,0.688885655226966,0.45841560880854,0.601261800971848,0.706909888927193,0.648487939585794,0.732320730601357,0.480466354469814,0.659518152110989,0.579298858084402,0.322518414925521,0.425508374244688,0.769525593984468,0.750910040972599,0.676966566468315,0.640720716600616,0.618906515752431,0.497517914587764,0.763020004521405,0.701525206443102,0.63655966425835,0.750726914833559,0.741624806115027,0.679383348226251,0.743737146960789,0.726482761954563,0.650462144523287,0.740960742075682,0.648712679071949,0.636577190217037,0.613514912055867,0.708398907084757,0.686483091157881,0.754453948762621,0.688521101382545,0.522908359833513,0.548872495745432,0.690721245792459,0.661992710005181,0.682412684459261,0.370365322678985,0.599719006156943,0.633918702081735,0.727207322024143,0.674584811456777,0.680579394296665,0.571123410836182,0.677321283109483,0.610428296357089,0.516743334841347,0.693636781849496,0.717349470309505,0.530391633538244,0.634917152802159,0.662825227451595,0.656562794842912,0.616808724392798,0.596428057869863,0.783038630557342,0.735523600619165
cg00006081,0.225085168172353,0.243717898876186,0.216198951830147,0.247318782585301,0.248578073159358,0.252446494218947,0.248533004729736,0.188934124670858,0.225269025603816,0.246221654350308,0.211348879882574,0.201188301886016,0.284206217917015,0.262052060312267,0.217792227846774,0.267127916979181,0.245939954021507,0.236022834739457,0.251094513265504,0.275313049331092,0.270949691192305,0.261604317098046,0.258216480035063,0.284025649041923,0.293603672605617,0.290681926007426,0.287737317681514,0.25161663334905,0.237956792532684,0.214478057856414,0.277143596351172,0.264443214167346,0.302507664368473,0.301508607991704,0.259062993431255,0.295560028497714,0.248963182810099,0.298312351261153,0.226281312173196,0.330442981397261,0.286152614581963,0.249958079746917,0.236958592189612,0.222515651271285,0.273298682619931,0.254677150460961,0.195120974015611,0.226866737278503,0.315578022683426,0.280949515681983,0.256021752197774,0.259832839219648,0.272222103263976,0.228518088966063,0.285289512081188,0.269547452095722,0.243937870117693,0.297039312879926,0.317728087226862,0.256330295161656,0.252329751553538,0.297351639667294,0.250499446135662,0.321951607320251,0.287317465024708,0.258750255292229,0.236921075889209,0.27065239492259,0.29141077273577,0.315475018770947,0.256092219498539,0.237643445979903,0.247630145290876,0.284938688070362,0.277179665436821,0.253747814949371,0.188155462505066,0.281284930913603,0.25583909081976,0.27621145563133,0.246607310239825,0.272924790517924,0.264635345364448,0.300647101914007,0.235939027434434,0.220282454641403,0.279318564397183,0.281133626493981,0.193543584951999,0.247404414268837,0.265804431796891,0.213745399519547,0.263456172368236,0.216096607630467,0.300152197123668,0.323826179498577
cg00006090,0.815798266563513,0.81743442626419,0.754227776114936,0.798814812560857,0.793709636904328,0.832222547291656,0.820530731285781,0.765303555185694,0.8053357186694,0.801768238434164,0.825708339548396,0.810187437169634,0.820014946410497,0.821580343391706,0.805511783450643,0.817274952677524,0.800627226501842,0.78625740854948,0.789610248958723,0.797771660199857,0.821001616606214,0.825617577074102,0.823446088321721,0.788969347870809,0.818455463274156,0.820669698222406,0.832842776775173,0.789963084603753,0.807129135367746,0.768327920259828,0.816903050320575,0.828792347956557,0.796661128854027,0.829957235490742,0.816871106811984,0.822782516298819,0.790269331971018,0.761341217897388,0.727575686458578,0.807525713749313,0.840088214290211,0.822434502756019,0.801521782471435,0.82662987125641,0.842757560296206,0.808244330135594,0.796783775899684,0.799583457062315,0.81135357637845,0.82802675573083,0.818628133419594,0.810324940913401,0.817601386468483,0.835514714492189,0.808999688014685,0.785119060281459,0.806932440796864,0.758044555751227,0.810905169782914,0.820092694251448,0.823953537675756,0.814179685161908,0.718471664757591,0.868748342970172,0.813593304938873,0.815245220415228,0.820834598213903,0.802543361160987,0.828619137669586,0.825716446155016,0.788480020177685,0.761509695860025,0.799299223536116,0.783581533062836,0.784991166215857,0.8121158108044,0.808870995802129,0.819430760432958,0.853428985009098,0.833972547056543,0.824226413017412,0.808589636313309,0.754855958308309,0.804324995137853,0.774526585964293,0.83394173877148,0.842945090177932,0.807049868850876,0.823904795061615,0.855016530945673,0.833936813159309,0.836239197628209,0.810555783333559,0.818754010869683,0.836819851440699,0.827194792824258
cg00006122,0.0851822256470686,0.0777281947261663,0.0784249730655325,0.079390704210491,0.0885163852666754,0.0813412772994734,0.0837047107774077,0.0774357646107252,0.101142274208952,0.0815125824827786,0.0692066366731798,0.078181599666555,0.0816582068546735,0.0670957281769138,0.0796984655859033,0.0873209865865088,0.087026263835847,0.0799017800490457,0.0835733107417928,0.0907263429999319,0.0963517205125775,0.0977226863269503,0.0808631068861686,0.0800919234450416,0.100099358572552,0.0842921755730425,0.0809015787498959,0.0747282539559772,0.0758635755844326,0.0769109921323178,0.0842503113234341,0.0977549312273996,0.0925580896646782,0.093158899472667,0.0972795265721858,0.0903075550347948,0.0881729694182968,0.0923848620051371,0.0801646259569627,0.107301836907953,0.104668061137324,0.084477304758769,0.0754451860155318,0.0813979760443145,0.0844564303017484,0.0839988802344921,0.0809483853289848,0.0758992169664553,0.0898133012676579,0.101164916978236,0.0977813899234505,0.100571897052837,0.0804516129370408,0.0858215924998583,0.0804331057833142,0.0939075737094982,0.0919403052174865,0.10216986086113,0.150991428190973,0.116246536565571,0.143167486503996,0.107747302538174,0.0833339209347093,0.129012552375248,0.0954403853192337,0.0831190125047354,0.0932267573569307,0.0834232397828878,0.0826142229541147,0.0979579623303867,0.0600196178703597,0.0839241510115404,0.0968664060816089,0.0914147576977574,0.107036648461135,0.0839635138632406,0.0877899993095412,0.0954658087118795,0.0823169083468765,0.09526715672135,0.0827266477463026,0.0969262765381039,0.0923578895754404,0.0877030798863233,0.0912103345944202,0.085330838303475,0.0986545897100505,0.116389352827762,0.0944178905593697,0.090543768501242,0.0933792088402318,0.104005679578879,0.0927020301686566,0.110191019915089,0.116170622103123,0.101974986047565
cg00006166,0.654832961782167,0.630252672614259,0.643661178439799,0.651923179468882,0.703688157339604,0.666563061505934,0.644746508946548,0.611700258912205,0.636975225440251,0.645128925924067,0.643024117966788,0.643667266160672,0.610116060151736,0.640846308108007,0.670742114359192,0.63065702094362,0.628713164538966,0.609921726196845,0.6460798215566,0.615187869432913,0.701803073312295,0.721017787174684,0.668815184319658,0.599936588822443,0.686149536132293,0.656249841962437,0.630175167845639,0.61500793423576,0.67011820625309,0.686976428892668,0.621354747130632,0.632453142885598,0.678087706363748,0.675261983623742,0.64379506600766,0.616127570599314,0.641745789997736,0.60830374986514,0.632616309112093,0.601585052459375,0.606293214835842,0.711429310882818,0.666060228330515,0.651565116240516,0.647589041487298,0.668635564469868,0.645958086197303,0.629458991841682,0.660254657204704,0.616824905605896,0.62199241160892,0.645027170336883,0.636225066481566,0.625215942581099,0.632538447249925,0.616622521977717,0.580898710873974,0.559723014603605,0.583644940198644,0.595521310292596,0.570385397976411,0.562843474501348,0.621674093386035,0.592155679854746,0.622075792239412,0.692391224270285,0.61596555490616,0.660176211453744,0.657980387116974,0.645089916203747,0.663274757921693,0.644253945855896,0.620348368408004,0.621899143318626,0.629368860859283,0.674772964520162,0.649043663564696,0.644289423011076,0.660338646293374,0.637851071689544,0.646004175798508,0.662978269564058,0.679714239998911,0.66304863255498,0.651375511005972,0.64905809765965,0.69532381405655,0.625138939691308,0.603127734069121,0.605355435022056,0.584113013499503,0.625019713112452,0.670502041745055,0.626209876008081,0.654055331563548,0.650342800475548
cg00006183,0.83153798448701,0.836581110340333,0.856235770040419,0.831444340775817,0.8087341532136,0.803554985617982,0.818682218051839,0.8061481880683,0.851336877903913,0.819069880141447,0.830786627526455,0.868348216299885,0.808361257674199,0.787847276301788,0.852294338773684,0.81425275868613,0.820159225493586,0.848789279730859,0.817477127615732,0.837674271781673,0.798899944269522,0.842716819231905,0.775429538376852,0.811177237224648,0.793653529761133,0.799843851197289,0.84673395199711,0.831383177182655,0.837946940594902,0.836494149554578,0.821337299895947,0.828090131937451,0.817047511608993,0.770843092304,0.83736903861197,0.810371817342556,0.892690461558903,0.841321727741548,0.810348351280931,0.813720415850067,0.808034360268755,0.827389214530982,0.829851119295481,0.842631289676465,0.815065964009991,0.835353774466442,0.832398518002195,0.806138406121135,0.839865143065842,0.839767670257496,0.773537328125254,0.800690343234709,0.82972860068422,0.817348830545932,0.813434116329711,0.883337008764217,0.837239024623811,0.795355795938536,0.381868328221363,0.808819733404921,0.823872077754028,0.837005508944205,0.838686903635735,0.713999998312938,0.828235427338187,0.812558319324709,0.788474198423029,0.756279690921694,0.800504015262434,0.784413881325529,0.79258752595755,0.878235342276698,0.82577413023292,0.802090898431826,0.782498711682709,0.801439602000058,0.800368776244226,0.837215841048017,0.837471521044496,0.802242579800283,0.813993022153943,0.816418010527375,0.809969478275688,0.813931834830551,0.837192138948656,0.845538521722443,0.778541261766445,0.781035073174249,0.816541262588504,0.811497733405769,0.78039695599741,0.82087383685813,0.818565026042718,0.84162139329727,0.800070661641463,0.795125613025103
cg00006198,0.761049450941993,0.737355362525524,0.733827040740188,0.76549819220086,0.752285404307601,0.723462068533484,0.790496752322067,0.684131080600576,0.750891680537253,0.764272452222857,0.758588059182828,0.731606395971161,0.70806553152863,0.730619849202174,0.726713882331158,0.711643973580016,0.746047197399826,0.748896330370903,0.738505509071328,0.659597349226784,0.782086240291855,0.726519609670931,0.76217486133949,0.765218577681769,0.778745540062128,0.732130822393456,0.732526371065514,0.741049060482654,0.730884341765162,0.737985085849249,0.677842565597668,0.662261282702442,0.707124720305514,0.702301873712969,0.764379743715137,0.721112919618227,0.711216615174669,0.673620288147974,0.771358182664185,0.746884641583524,0.698057874595777,0.765978733954052,0.755513422605826,0.683282554999183,0.734958704114151,0.729721590798702,0.738319411932383,0.738185399970309,0.735525540052305,0.696611230438785,0.709034407160265,0.716692857597035,0.723062691878397,0.75152335459271,0.73971748159006,0.678878970524656,0.665889430363513,0.653567172843655,0.572399382813168,0.654444388353218,0.712497126997818,0.687734020500258,0.766895910780669,0.328808460616895,0.731939493207438,0.713794853410186,0.728404007931541,0.760910916199937,0.727453760759813,0.771752902765465,0.735924262448728,0.731154953940115,0.753703239370064,0.723447151921774,0.726276853037416,0.75243230983404,0.706299551533595,0.693785668991757,0.652439508131694,0.737022250104744,0.730881342275517,0.702662167229096,0.715890452931529,0.761249581613299,0.761941308434983,0.662545208076294,0.723298639672494,0.654130890052356,0.739838319297426,0.771968952060493,0.694759705223307,0.731650064775121,0.73649462522585,0.71661445457089,0.75350659322246,0.712477154917302
cg00006299,0.885973325059118,0.855684822453438,0.85622019762223,0.855888992232473,0.848858469198983,0.859279162102957,0.854343816891323,0.841245285395134,0.816938473633829,0.837729570991343,0.809783741144252,0.854917154784256,0.795640156753097,0.842062234244118,0.837556367946957,0.842600720046671,0.842205051264338,0.841722160891706,0.811581842604635,0.858368271930147,0.848651867163978,0.814217594820421,0.838385885984071,0.834776736304346,0.803442745566216,0.852814306402212,0.827441996243083,0.835821309092118,0.842292358379583,0.83489493034967,0.810086653044788,0.844258902752597,0.848806753809982,0.845025946645963,0.80717149660536,0.850571531573523,0.883616972285021,0.86457920577036,0.847374287754834,0.777032817940601,0.87352672171082,0.865071040528553,0.854786015257372,0.817910539094376,0.829746368734245,0.84230525649145,0.813224642571148,0.819645708387034,0.852113937371963,0.83765994896875,0.85469661591641,0.854260179911252,0.827999642941597,0.839943499515059,0.836588697755609,0.911086540458324,0.885771723138779,0.869501068607648,0.785184869558587,0.826638105507431,0.829259233380283,0.788959369835194,0.904200898347236,0.742620689655172,0.832923903610067,0.831728675346337,0.828295493957261,0.862936483427995,0.808719215011699,0.833713232899793,0.8542156045804,0.845799833948146,0.836673591864153,0.840862147020542,0.837898546042003,0.831342023695528,0.867893459858737,0.797704809019557,0.808486250338894,0.825683933754101,0.846607596811215,0.799788336173551,0.812897014347458,0.791919662907865,0.840157323831048,0.850207501569286,0.795651862748996,0.800477259733696,0.790561500837081,0.825760686680306,0.814744459186276,0.837884840085867,0.806586727989487,0.801955521128629,0.83123237466533,0.837773795792566
cg00006301,0.382124067229576,0.345491941051658,0.293688136732904,0.291461305628138,0.389266450732455,0.353425151523661,0.374001181764465,0.371812817558214,0.380507023548238,0.363313214603093,0.401344790849298,0.310013417198755,0.470172319614037,0.392080173718006,0.320135270296823,0.425030143257107,0.393903664620796,0.388333059131603,0.348047419804742,0.37197139269531,0.422484323015313,0.412196727065327,0.422349856009782,0.415134682791133,0.514473598047899,0.44527280603685,0.409233799048752,0.354624108397866,0.436490927994097,0.347048785196903,0.429430272429255,0.423740587302213,0.451615221408528,0.531604711743868,0.414011152840866,0.424944341143803,0.407430055128036,0.463293703351668,0.333152765516118,0.388282054569593,0.476808259239881,0.417605915456587,0.352389402400046,0.224628230230263,0.414198034670758,0.413331775243425,0.263275117798148,0.265213035993892,0.387913005177676,0.444053025323092,0.460084436445596,0.440444357408627,0.366514929251334,0.440220556828331,0.464371357239652,0.514126231463156,0.530036783123493,0.445790050328394,0.365484635091469,0.413165239514705,0.504038333890512,0.290106114478363,0.409486436561741,0.549555984096374,0.439567749685336,0.435229150542808,0.427282384754056,0.402509754140783,0.414992409966086,0.407938034575787,0.449332875355572,0.317612873648138,0.369057134411997,0.459730934640881,0.39865838080983,0.44234584672235,0.408529622497873,0.462304144145324,0.496213429331882,0.467307065003431,0.364253412507391,0.436318580415815,0.362382311452285,0.415265965043609,0.38321582825704,0.353719316665296,0.442810644544002,0.470282555536897,0.261614303682766,0.398431275813447,0.413502451544327,0.447492169513638,0.466844671065098,0.442054512655197,0.587799205633209,0.564502088591344
cg00006378,0.582265027958518,0.601279361342818,0.594596142505197,0.549428830146623,0.592216016598907,0.475890978317007,0.684780981412505,0.510367060558731,0.551771638407716,0.577746740331492,0.55669962716258,0.455131850523689,0.651023564347156,0.600168207127669,0.489742767205633,0.551072189406903,0.555797626153798,0.535820582287175,0.564327201383088,0.576437683108002,0.703306955668861,0.661184429982836,0.602457865115079,0.560793351555406,0.624513445481336,0.591581822380707,0.60739890525071,0.529279985874348,0.618780461856602,0.487638989721447,0.567127729974888,0.605166305798886,0.599888724651642,0.65963521537282,0.615552341715746,0.55296118212736,0.572073058414304,0.667615852875276,0.446187488547549,0.663948871113552,0.677583846964255,0.662105321452211,0.655437355166093,0.537178907481686,0.612236446282087,0.578895906377253,0.374444135071757,0.427809444802701,0.650520699434988,0.653705209922616,0.644606314131257,0.597770132637788,0.574934828915973,0.523337876477701,0.665755286846825,0.627639029199534,0.652175099984985,0.619347013569431,0.743122510494382,0.680562643994213,0.666089651573952,0.633020723924483,0.661245904536883,0.614163132746878,0.616854389845582,0.612948125695552,0.598124718038934,0.638468439006681,0.653476095211217,0.684521294527975,0.59665516172077,0.495821667995434,0.484918481771439,0.635353389700902,0.620108028730611,0.614926785437399,0.436632303986991,0.56986007899846,0.600845878843019,0.633757434423998,0.604149959903769,0.622141261822828,0.582371913965657,0.626100915195896,0.573739411553137,0.535952511379849,0.652895402725584,0.643560522239433,0.581681565250164,0.610364604609141,0.585411518454995,0.54514604343826,0.609576304462176,0.624823849514514,0.681794070466732,0.678985072270248
cg00006387,0.875108492218544,0.871203237798464,0.848378379501772,0.870115007607343,0.877345095793814,0.8768410353743,0.856270451725574,0.843816245213178,0.86686512262872,0.870091041979378,0.852490020323269,0.821602064747269,0.859351354033393,0.8632055579778,0.854391474670833,0.869502104630186,0.872032425522067,0.858032513807336,0.864843179998055,0.885130477962157,0.87225736788695,0.867648798510485,0.852076848547427,0.870465464136102,0.885108127653265,0.86196890602108,0.872416452324506,0.870455964097799,0.890755289413682,0.843294445647794,0.867723500348012,0.831979189660999,0.895279282826081,0.860000103475215,0.884591334904699,0.865577841844694,0.870586494285734,0.867845799777945,0.857136224715691,0.840218226396743,0.870761477359036,0.88290595722024,0.898136458706261,0.862640679186941,0.865000873260756,0.872901111984622,0.811276320870299,0.857221753834738,0.895133766442187,0.87037845106588,0.879142488470144,0.878254423324726,0.891274903311271,0.834633418183309,0.894194297922825,0.861367786280013,0.888727988515475,0.88278838221205,0.891974034125634,0.856079077130224,0.882481663516068,0.922253188272289,0.856434681628113,0.767068288719109,0.881860582564651,0.878326338884551,0.860108861145793,0.881793124592342,0.890635946764173,0.896774208812841,0.880846383707887,0.856099008319164,0.871067963669309,0.872347243806111,0.880466603066159,0.872502196665517,0.828053435893429,0.809314884894355,0.877164582898179,0.865019801244114,0.868910788756033,0.878757635035331,0.857938619290789,0.875706274780923,0.858931921585917,0.876434914971592,0.87472558401351,0.877315391393345,0.87373001788757,0.859255639690615,0.873077517833387,0.872130240599337,0.881372456126131,0.849428700819439,0.868121694125504,0.854635737724509
